,n_z,n_w,optimal_spacing_mm
4944,96,192,0.034001
4945,96,194,0.034001
4946,96,196,0.034001
4947,96,198,0.034001
4948,96,200,0.034001
4949,98,0,0.014001
4950,98,2,0.021001000000000002
4951,98,4,0.023001
4952,98,6,0.023001
4953,98,8,0.024001
4954,98,10,0.024001
4955,98,12,0.024001
4956,98,14,0.024001
4957,98,16,0.024001
4958,98,18,0.025001000000000002
4959,98,20,0.025001000000000002
4960,98,22,0.025001000000000002
4961,98,24,0.025001000000000002
4962,98,26,0.025001000000000002
4963,98,28,0.025001000000000002
4964,98,30,0.025001000000000002
4965,98,32,0.025001000000000002
4966,98,34,0.026001000000000003
4967,98,36,0.026001000000000003
4968,98,38,0.026001000000000003
4969,98,40,0.026001000000000003
4970,98,42,0.026001000000000003
4971,98,44,0.026001000000000003
4972,98,46,0.026001000000000003
4973,98,48,0.026001000000000003
4974,98,50,0.027001
4975,98,52,0.027001
4976,98,54,0.027001
4977,98,56,0.027001
4978,98,58,0.027001
4979,98,60,0.027001
4980,98,62,0.027001
4981,98,64,0.027001
4982,98,66,0.027001
4983,98,68,0.028001
4984,98,70,0.028001
4985,98,72,0.028001
4986,98,74,0.028001
4987,98,76,0.028001
4988,98,78,0.028001
4989,98,80,0.028001
4990,98,82,0.028001
4991,98,84,0.028001
4992,98,86,0.029001000000000002
4993,98,88,0.029001000000000002
4994,98,90,0.029001000000000002
4995,98,92,0.029001000000000002
4996,98,94,0.029001000000000002
4997,98,96,0.029001000000000002
4998,98,98,0.029001000000000002
4999,98,100,0.029001000000000002
5000,98,102,0.029001000000000002
5001,98,104,0.030001
5002,98,106,0.030001
5003,98,108,0.030001
5004,98,110,0.030001
5005,98,112,0.030001
5006,98,114,0.030001
5007,98,116,0.030001
5008,98,118,0.030001
5009,98,120,0.030001
5010,98,122,0.031001
5011,98,124,0.031001
5012,98,126,0.031001
5013,98,128,0.031001
5014,98,130,0.031001
5015,98,132,0.031001
5016,98,134,0.031001
5017,98,136,0.031001
5018,98,138,0.031001
5019,98,140,0.031001
5020,98,142,0.032001
5021,98,144,0.032001
5022,98,146,0.032001
5023,98,148,0.032001
5024,98,150,0.032001
5025,98,152,0.032001
5026,98,154,0.032001
5027,98,156,0.032001
5028,98,158,0.032001
5029,98,160,0.032001
5030,98,162,0.033001
5031,98,164,0.033001
5032,98,166,0.033001
5033,98,168,0.033001
5034,98,170,0.033001
5035,98,172,0.033001
5036,98,174,0.033001
5037,98,176,0.033001
5038,98,178,0.033001
5039,98,180,0.033001
5040,98,182,0.033001
5041,98,184,0.034001
5042,98,186,0.034001
5043,98,188,0.034001
5044,98,190,0.034001
5045,98,192,0.034001
5046,98,194,0.034001
5047,98,196,0.034001
5048,98,198,0.034001
5049,98,200,0.034001
5050,100,0,0.014001
5051,100,2,0.021001000000000002
5052,100,4,0.023001
5053,100,6,0.023001
5054,100,8,0.024001
5055,100,10,0.024001
5056,100,12,0.024001
5057,100,14,0.024001
5058,100,16,0.025001000000000002
5059,100,18,0.025001000000000002
5060,100,20,0.025001000000000002
5061,100,22,0.025001000000000002
5062,100,24,0.025001000000000002
5063,100,26,0.025001000000000002
5064,100,28,0.025001000000000002
5065,100,30,0.025001000000000002
5066,100,32,0.026001000000000003
5067,100,34,0.026001000000000003
5068,100,36,0.026001000000000003
5069,100,38,0.026001000000000003
5070,100,40,0.026001000000000003
5071,100,42,0.026001000000000003
5072,100,44,0.026001000000000003
5073,100,46,0.026001000000000003
5074,100,48,0.027001
5075,100,50,0.027001
5076,100,52,0.027001
5077,100,54,0.027001
5078,100,56,0.027001
5079,100,58,0.027001
5080,100,60,0.027001
5081,100,62,0.027001
5082,100,64,0.027001
5083,100,66,0.028001
5084,100,68,0.028001
5085,100,70,0.028001
5086,100,72,0.028001
5087,100,74,0.028001
5088,100,76,0.028001
5089,100,78,0.028001
5090,100,80,0.028001
5091,100,82,0.028001
5092,100,84,0.029001000000000002
5093,100,86,0.029001000000000002
5094,100,88,0.029001000000000002
5095,100,90,0.029001000000000002
5096,100,92,0.029001000000000002
5097,100,94,0.029001000000000002
5098,100,96,0.029001000000000002
5099,100,98,0.029001000000000002
5100,100,100,0.029001000000000002
5101,100,102,0.030001
5102,100,104,0.030001
5103,100,106,0.030001
5104,100,108,0.030001
5105,100,110,0.030001
5106,100,112,0.030001
5107,100,114,0.030001
5108,100,116,0.030001
5109,100,118,0.030001
5110,100,120,0.031001
5111,100,122,0.031001
5112,100,124,0.031001
5113,100,126,0.031001
5114,100,128,0.031001
5115,100,130,0.031001
5116,100,132,0.031001
5117,100,134,0.031001
5118,100,136,0.031001
5119,100,138,0.031001
5120,100,140,0.032001
5121,100,142,0.032001
5122,100,144,0.032001
5123,100,146,0.032001
5124,100,148,0.032001
5125,100,150,0.032001
5126,100,152,0.032001
5127,100,154,0.032001
5128,100,156,0.032001
5129,100,158,0.032001
5130,100,160,0.033001
5131,100,162,0.033001
5132,100,164,0.033001
5133,100,166,0.033001
5134,100,168,0.033001
5135,100,170,0.033001
5136,100,172,0.033001
5137,100,174,0.033001
5138,100,176,0.033001
5139,100,178,0.033001
5140,100,180,0.033001
5141,100,182,0.034001
5142,100,184,0.034001
5143,100,186,0.034001
5144,100,188,0.034001
5145,100,190,0.034001
5146,100,192,0.034001
5147,100,194,0.034001
5148,100,196,0.034001
5149,100,198,0.034001
5150,100,200,0.034001
5151,102,0,0.014001
5152,102,2,0.021001000000000002
5153,102,4,0.023001
5154,102,6,0.023001
5155,102,8,0.024001
5156,102,10,0.024001
5157,102,12,0.024001
5158,102,14,0.024001
5159,102,16,0.025001000000000002
5160,102,18,0.025001000000000002
5161,102,20,0.025001000000000002
5162,102,22,0.025001000000000002
5163,102,24,0.025001000000000002
5164,102,26,0.025001000000000002
5165,102,28,0.025001000000000002
5166,102,30,0.026001000000000003
5167,102,32,0.026001000000000003
5168,102,34,0.026001000000000003
5169,102,36,0.026001000000000003
5170,102,38,0.026001000000000003
5171,102,40,0.026001000000000003
5172,102,42,0.026001000000000003
5173,102,44,0.026001000000000003
5174,102,46,0.027001
5175,102,48,0.027001
5176,102,50,0.027001
5177,102,52,0.027001
5178,102,54,0.027001
5179,102,56,0.027001
5180,102,58,0.027001
5181,102,60,0.027001
5182,102,62,0.027001
5183,102,64,0.028001
5184,102,66,0.028001
5185,102,68,0.028001
5186,102,70,0.028001
5187,102,72,0.028001
5188,102,74,0.028001
5189,102,76,0.028001
5190,102,78,0.028001
5191,102,80,0.028001
5192,102,82,0.029001000000000002
5193,102,84,0.029001000000000002
5194,102,86,0.029001000000000002
5195,102,88,0.029001000000000002
5196,102,90,0.029001000000000002
5197,102,92,0.029001000000000002
5198,102,94,0.029001000000000002
5199,102,96,0.029001000000000002
5200,102,98,0.029001000000000002
5201,102,100,0.030001
5202,102,102,0.030001
5203,102,104,0.030001
5204,102,106,0.030001
5205,102,108,0.030001
5206,102,110,0.030001
5207,102,112,0.030001
5208,102,114,0.030001
5209,102,116,0.030001
5210,102,118,0.031001
5211,102,120,0.031001
5212,102,122,0.031001
5213,102,124,0.031001
5214,102,126,0.031001
5215,102,128,0.031001
5216,102,130,0.031001
5217,102,132,0.031001
5218,102,134,0.031001
5219,102,136,0.031001
5220,102,138,0.032001
5221,102,140,0.032001
5222,102,142,0.032001
5223,102,144,0.032001
5224,102,146,0.032001
5225,102,148,0.032001
5226,102,150,0.032001
5227,102,152,0.032001
5228,102,154,0.032001
5229,102,156,0.032001
5230,102,158,0.033001
5231,102,160,0.033001
5232,102,162,0.033001
5233,102,164,0.033001
5234,102,166,0.033001
5235,102,168,0.033001
5236,102,170,0.033001
5237,102,172,0.033001
5238,102,174,0.033001
5239,102,176,0.033001
5240,102,178,0.033001
5241,102,180,0.034001
5242,102,182,0.034001
5243,102,184,0.034001
5244,102,186,0.034001
5245,102,188,0.034001
5246,102,190,0.034001
5247,102,192,0.034001
5248,102,194,0.034001
5249,102,196,0.034001
5250,102,198,0.034001
5251,102,200,0.034001
5252,104,0,0.015000999999999999
5253,104,2,0.021001000000000002
5254,104,4,0.023001
5255,104,6,0.024001
5256,104,8,0.024001
5257,104,10,0.024001
5258,104,12,0.024001
5259,104,14,0.025001000000000002
5260,104,16,0.025001000000000002
5261,104,18,0.025001000000000002
5262,104,20,0.025001000000000002
5263,104,22,0.025001000000000002
5264,104,24,0.025001000000000002
5265,104,26,0.025001000000000002
5266,104,28,0.026001000000000003
5267,104,30,0.026001000000000003
5268,104,32,0.026001000000000003
5269,104,34,0.026001000000000003
5270,104,36,0.026001000000000003
5271,104,38,0.026001000000000003
5272,104,40,0.026001000000000003
5273,104,42,0.026001000000000003
5274,104,44,0.027001
5275,104,46,0.027001
5276,104,48,0.027001
5277,104,50,0.027001
5278,104,52,0.027001
5279,104,54,0.027001
5280,104,56,0.027001
5281,104,58,0.027001
5282,104,60,0.027001
5283,104,62,0.028001
5284,104,64,0.028001
5285,104,66,0.028001
5286,104,68,0.028001
5287,104,70,0.028001
5288,104,72,0.028001
5289,104,74,0.028001
5290,104,76,0.028001
5291,104,78,0.028001
5292,104,80,0.029001000000000002
5293,104,82,0.029001000000000002
5294,104,84,0.029001000000000002
5295,104,86,0.029001000000000002
5296,104,88,0.029001000000000002
5297,104,90,0.029001000000000002
5298,104,92,0.029001000000000002
5299,104,94,0.029001000000000002
5300,104,96,0.029001000000000002
5301,104,98,0.030001
5302,104,100,0.030001
5303,104,102,0.030001
5304,104,104,0.030001
5305,104,106,0.030001
5306,104,108,0.030001
5307,104,110,0.030001
5308,104,112,0.030001
5309,104,114,0.030001
5310,104,116,0.031001
5311,104,118,0.031001
5312,104,120,0.031001
5313,104,122,0.031001
5314,104,124,0.031001
5315,104,126,0.031001
5316,104,128,0.031001
5317,104,130,0.031001
5318,104,132,0.031001
5319,104,134,0.031001
5320,104,136,0.032001
5321,104,138,0.032001
5322,104,140,0.032001
5323,104,142,0.032001
5324,104,144,0.032001
5325,104,146,0.032001
5326,104,148,0.032001
5327,104,150,0.032001
5328,104,152,0.032001
5329,104,154,0.032001
5330,104,156,0.033001
5331,104,158,0.033001
5332,104,160,0.033001
5333,104,162,0.033001
5334,104,164,0.033001
5335,104,166,0.033001
5336,104,168,0.033001
5337,104,170,0.033001
5338,104,172,0.033001
5339,104,174,0.033001
5340,104,176,0.034001
5341,104,178,0.034001
5342,104,180,0.034001
5343,104,182,0.034001
5344,104,184,0.034001
5345,104,186,0.034001
5346,104,188,0.034001
5347,104,190,0.034001
5348,104,192,0.034001
5349,104,194,0.034001
5350,104,196,0.034001
5351,104,198,0.034001
5352,104,200,0.035001000000000004
5353,106,0,0.015000999999999999
5354,106,2,0.021001000000000002
5355,106,4,0.023001
5356,106,6,0.024001
5357,106,8,0.024001
5358,106,10,0.024001
5359,106,12,0.025001000000000002
5360,106,14,0.025001000000000002
5361,106,16,0.025001000000000002
5362,106,18,0.025001000000000002
5363,106,20,0.025001000000000002
5364,106,22,0.025001000000000002
5365,106,24,0.025001000000000002
5366,106,26,0.026001000000000003
5367,106,28,0.026001000000000003
5368,106,30,0.026001000000000003
5369,106,32,0.026001000000000003
5370,106,34,0.026001000000000003
5371,106,36,0.026001000000000003
5372,106,38,0.026001000000000003
5373,106,40,0.026001000000000003
5374,106,42,0.027001
5375,106,44,0.027001
5376,106,46,0.027001
5377,106,48,0.027001
5378,106,50,0.027001
5379,106,52,0.027001
5380,106,54,0.027001
5381,106,56,0.027001
5382,106,58,0.027001
5383,106,60,0.028001
5384,106,62,0.028001
5385,106,64,0.028001
5386,106,66,0.028001
5387,106,68,0.028001
5388,106,70,0.028001
5389,106,72,0.028001
5390,106,74,0.028001
5391,106,76,0.028001
5392,106,78,0.029001000000000002
5393,106,80,0.029001000000000002
5394,106,82,0.029001000000000002
5395,106,84,0.029001000000000002
5396,106,86,0.029001000000000002
5397,106,88,0.029001000000000002
5398,106,90,0.029001000000000002
5399,106,92,0.029001000000000002
5400,106,94,0.029001000000000002
5401,106,96,0.030001
5402,106,98,0.030001
5403,106,100,0.030001
5404,106,102,0.030001
5405,106,104,0.030001
5406,106,106,0.030001
5407,106,108,0.030001
5408,106,110,0.030001
5409,106,112,0.030001
5410,106,114,0.031001
5411,106,116,0.031001
5412,106,118,0.031001
5413,106,120,0.031001
5414,106,122,0.031001
5415,106,124,0.031001
5416,106,126,0.031001
5417,106,128,0.031001
5418,106,130,0.031001
5419,106,132,0.031001
5420,106,134,0.032001
5421,106,136,0.032001
5422,106,138,0.032001
5423,106,140,0.032001
5424,106,142,0.032001
5425,106,144,0.032001
5426,106,146,0.032001
5427,106,148,0.032001
5428,106,150,0.032001
5429,106,152,0.032001
5430,106,154,0.033001
5431,106,156,0.033001
5432,106,158,0.033001
5433,106,160,0.033001
5434,106,162,0.033001
5435,106,164,0.033001
5436,106,166,0.033001
5437,106,168,0.033001
5438,106,170,0.033001
5439,106,172,0.033001
5440,106,174,0.034001
5441,106,176,0.034001
5442,106,178,0.034001
5443,106,180,0.034001
5444,106,182,0.034001
5445,106,184,0.034001
5446,106,186,0.034001
5447,106,188,0.034001
5448,106,190,0.034001
5449,106,192,0.034001
5450,106,194,0.034001
5451,106,196,0.034001
5452,106,198,0.035001000000000004
5453,106,200,0.035001000000000004
5454,108,0,0.015000999999999999
5455,108,2,0.022001
5456,108,4,0.023001
5457,108,6,0.024001
5458,108,8,0.024001
5459,108,10,0.024001
5460,108,12,0.025001000000000002
5461,108,14,0.025001000000000002
5462,108,16,0.025001000000000002
5463,108,18,0.025001000000000002
5464,108,20,0.025001000000000002
5465,108,22,0.025001000000000002
5466,108,24,0.026001000000000003
5467,108,26,0.026001000000000003
5468,108,28,0.026001000000000003
5469,108,30,0.026001000000000003
5470,108,32,0.026001000000000003
5471,108,34,0.026001000000000003
5472,108,36,0.026001000000000003
5473,108,38,0.026001000000000003
5474,108,40,0.026001000000000003
5475,108,42,0.027001
5476,108,44,0.027001
5477,108,46,0.027001
5478,108,48,0.027001
5479,108,50,0.027001
5480,108,52,0.027001
5481,108,54,0.027001
5482,108,56,0.027001
5483,108,58,0.028001
5484,108,60,0.028001
5485,108,62,0.028001
5486,108,64,0.028001
5487,108,66,0.028001
5488,108,68,0.028001
5489,108,70,0.028001
5490,108,72,0.028001
5491,108,74,0.028001
5492,108,76,0.029001000000000002
5493,108,78,0.029001000000000002
5494,108,80,0.029001000000000002
5495,108,82,0.029001000000000002
5496,108,84,0.029001000000000002
5497,108,86,0.029001000000000002
5498,108,88,0.029001000000000002
5499,108,90,0.029001000000000002
5500,108,92,0.029001000000000002
5501,108,94,0.030001
5502,108,96,0.030001
5503,108,98,0.030001
5504,108,100,0.030001
5505,108,102,0.030001
5506,108,104,0.030001
5507,108,106,0.030001
5508,108,108,0.030001
5509,108,110,0.030001
5510,108,112,0.031001
5511,108,114,0.031001
5512,108,116,0.031001
5513,108,118,0.031001
5514,108,120,0.031001
5515,108,122,0.031001
5516,108,124,0.031001
5517,108,126,0.031001
5518,108,128,0.031001
5519,108,130,0.031001
5520,108,132,0.032001
5521,108,134,0.032001
5522,108,136,0.032001
5523,108,138,0.032001
5524,108,140,0.032001
5525,108,142,0.032001
5526,108,144,0.032001
5527,108,146,0.032001
5528,108,148,0.032001
5529,108,150,0.033001
5530,108,152,0.033001
5531,108,154,0.033001
5532,108,156,0.033001
5533,108,158,0.033001
5534,108,160,0.033001
5535,108,162,0.033001
5536,108,164,0.033001
5537,108,166,0.033001
5538,108,168,0.033001
5539,108,170,0.033001
5540,108,172,0.034001
5541,108,174,0.034001
5542,108,176,0.034001
5543,108,178,0.034001
5544,108,180,0.034001
5545,108,182,0.034001
5546,108,184,0.034001
5547,108,186,0.034001
5548,108,188,0.034001
5549,108,190,0.034001
5550,108,192,0.034001
5551,108,194,0.035001000000000004
5552,108,196,0.035001000000000004
5553,108,198,0.035001000000000004
5554,108,200,0.035001000000000004
5555,110,0,0.015000999999999999
5556,110,2,0.022001
5557,110,4,0.023001
5558,110,6,0.024001
5559,110,8,0.024001
5560,110,10,0.025001000000000002
5561,110,12,0.025001000000000002
5562,110,14,0.025001000000000002
5563,110,16,0.025001000000000002
5564,110,18,0.025001000000000002
5565,110,20,0.025001000000000002
5566,110,22,0.026001000000000003
5567,110,24,0.026001000000000003
5568,110,26,0.026001000000000003
5569,110,28,0.026001000000000003
5570,110,30,0.026001000000000003
5571,110,32,0.026001000000000003
5572,110,34,0.026001000000000003
5573,110,36,0.026001000000000003
5574,110,38,0.026001000000000003
5575,110,40,0.027001
5576,110,42,0.027001
5577,110,44,0.027001
5578,110,46,0.027001
5579,110,48,0.027001
5580,110,50,0.027001
5581,110,52,0.027001
5582,110,54,0.027001
5583,110,56,0.028001
5584,110,58,0.028001
5585,110,60,0.028001
5586,110,62,0.028001
5587,110,64,0.028001
5588,110,66,0.028001
5589,110,68,0.028001
5590,110,70,0.028001
5591,110,72,0.028001
5592,110,74,0.029001000000000002
5593,110,76,0.029001000000000002
5594,110,78,0.029001000000000002
5595,110,80,0.029001000000000002
5596,110,82,0.029001000000000002
5597,110,84,0.029001000000000002
5598,110,86,0.029001000000000002
5599,110,88,0.029001000000000002
5600,110,90,0.029001000000000002
5601,110,92,0.030001
5602,110,94,0.030001
5603,110,96,0.030001
5604,110,98,0.030001
5605,110,100,0.030001
5606,110,102,0.030001
5607,110,104,0.030001
5608,110,106,0.030001
5609,110,108,0.030001
5610,110,110,0.031001
5611,110,112,0.031001
5612,110,114,0.031001
5613,110,116,0.031001
5614,110,118,0.031001
5615,110,120,0.031001
5616,110,122,0.031001
5617,110,124,0.031001
5618,110,126,0.031001
5619,110,128,0.031001
5620,110,130,0.032001
5621,110,132,0.032001
5622,110,134,0.032001
5623,110,136,0.032001
5624,110,138,0.032001
5625,110,140,0.032001
5626,110,142,0.032001
5627,110,144,0.032001
5628,110,146,0.032001
5629,110,148,0.033001
5630,110,150,0.033001
5631,110,152,0.033001
5632,110,154,0.033001
5633,110,156,0.033001
5634,110,158,0.033001
5635,110,160,0.033001
5636,110,162,0.033001
5637,110,164,0.033001
5638,110,166,0.033001
5639,110,168,0.033001
5640,110,170,0.034001
5641,110,172,0.034001
5642,110,174,0.034001
5643,110,176,0.034001
5644,110,178,0.034001
5645,110,180,0.034001
5646,110,182,0.034001
5647,110,184,0.034001
5648,110,186,0.034001
5649,110,188,0.034001
5650,110,190,0.034001
5651,110,192,0.035001000000000004
5652,110,194,0.035001000000000004
5653,110,196,0.035001000000000004
5654,110,198,0.035001000000000004
5655,110,200,0.035001000000000004
5656,112,0,0.015000999999999999
5657,112,2,0.022001
5658,112,4,0.023001
5659,112,6,0.024001
5660,112,8,0.024001
5661,112,10,0.025001000000000002
5662,112,12,0.025001000000000002
5663,112,14,0.025001000000000002
5664,112,16,0.025001000000000002
5665,112,18,0.025001000000000002
5666,112,20,0.025001000000000002
5667,112,22,0.026001000000000003
5668,112,24,0.026001000000000003
5669,112,26,0.026001000000000003
5670,112,28,0.026001000000000003
5671,112,30,0.026001000000000003
5672,112,32,0.026001000000000003
5673,112,34,0.026001000000000003
5674,112,36,0.026001000000000003
5675,112,38,0.027001
5676,112,40,0.027001
5677,112,42,0.027001
5678,112,44,0.027001
5679,112,46,0.027001
5680,112,48,0.027001
5681,112,50,0.027001
5682,112,52,0.027001
5683,112,54,0.028001
5684,112,56,0.028001
5685,112,58,0.028001
5686,112,60,0.028001
5687,112,62,0.028001
5688,112,64,0.028001
5689,112,66,0.028001
5690,112,68,0.028001
5691,112,70,0.028001
5692,112,72,0.029001000000000002
5693,112,74,0.029001000000000002
5694,112,76,0.029001000000000002
5695,112,78,0.029001000000000002
5696,112,80,0.029001000000000002
5697,112,82,0.029001000000000002
5698,112,84,0.029001000000000002
5699,112,86,0.029001000000000002
5700,112,88,0.029001000000000002
5701,112,90,0.030001
5702,112,92,0.030001
5703,112,94,0.030001
5704,112,96,0.030001
5705,112,98,0.030001
5706,112,100,0.030001
5707,112,102,0.030001
5708,112,104,0.030001
5709,112,106,0.030001
5710,112,108,0.031001
5711,112,110,0.031001
5712,112,112,0.031001
5713,112,114,0.031001
5714,112,116,0.031001
5715,112,118,0.031001
5716,112,120,0.031001
5717,112,122,0.031001
5718,112,124,0.031001
5719,112,126,0.032001
5720,112,128,0.032001
5721,112,130,0.032001
5722,112,132,0.032001
5723,112,134,0.032001
5724,112,136,0.032001
5725,112,138,0.032001
5726,112,140,0.032001
5727,112,142,0.032001
5728,112,144,0.032001
5729,112,146,0.033001
5730,112,148,0.033001
5731,112,150,0.033001
5732,112,152,0.033001
5733,112,154,0.033001
5734,112,156,0.033001
5735,112,158,0.033001
5736,112,160,0.033001
5737,112,162,0.033001
5738,112,164,0.033001
5739,112,166,0.033001
5740,112,168,0.034001
5741,112,170,0.034001
5742,112,172,0.034001
5743,112,174,0.034001
5744,112,176,0.034001
5745,112,178,0.034001
5746,112,180,0.034001
5747,112,182,0.034001
5748,112,184,0.034001
5749,112,186,0.034001
5750,112,188,0.034001
5751,112,190,0.035001000000000004
5752,112,192,0.035001000000000004
5753,112,194,0.035001000000000004
5754,112,196,0.035001000000000004
5755,112,198,0.035001000000000004
5756,112,200,0.035001000000000004
5757,114,0,0.016001
5758,114,2,0.022001
5759,114,4,0.024001
5760,114,6,0.024001
5761,114,8,0.025001000000000002
5762,114,10,0.025001000000000002
5763,114,12,0.025001000000000002
5764,114,14,0.025001000000000002
5765,114,16,0.025001000000000002
5766,114,18,0.025001000000000002
5767,114,20,0.026001000000000003
5768,114,22,0.026001000000000003
5769,114,24,0.026001000000000003
5770,114,26,0.026001000000000003
5771,114,28,0.026001000000000003
5772,114,30,0.026001000000000003
5773,114,32,0.026001000000000003
5774,114,34,0.026001000000000003
5775,114,36,0.027001
5776,114,38,0.027001
5777,114,40,0.027001
5778,114,42,0.027001
5779,114,44,0.027001
5780,114,46,0.027001
5781,114,48,0.027001
5782,114,50,0.027001
5783,114,52,0.028001
5784,114,54,0.028001
5785,114,56,0.028001
5786,114,58,0.028001
5787,114,60,0.028001
5788,114,62,0.028001
5789,114,64,0.028001
5790,114,66,0.028001
5791,114,68,0.028001
5792,114,70,0.029001000000000002
5793,114,72,0.029001000000000002
5794,114,74,0.029001000000000002
5795,114,76,0.029001000000000002
5796,114,78,0.029001000000000002
5797,114,80,0.029001000000000002
5798,114,82,0.029001000000000002
5799,114,84,0.029001000000000002
5800,114,86,0.029001000000000002
5801,114,88,0.030001
5802,114,90,0.030001
5803,114,92,0.030001
5804,114,94,0.030001
5805,114,96,0.030001
5806,114,98,0.030001
5807,114,100,0.030001
5808,114,102,0.030001
5809,114,104,0.030001
5810,114,106,0.031001
5811,114,108,0.031001
5812,114,110,0.031001
5813,114,112,0.031001
5814,114,114,0.031001
5815,114,116,0.031001
5816,114,118,0.031001
5817,114,120,0.031001
5818,114,122,0.031001
5819,114,124,0.032001
5820,114,126,0.032001
5821,114,128,0.032001
5822,114,130,0.032001
5823,114,132,0.032001
5824,114,134,0.032001
5825,114,136,0.032001
5826,114,138,0.032001
5827,114,140,0.032001
5828,114,142,0.032001
5829,114,144,0.033001
5830,114,146,0.033001
5831,114,148,0.033001
5832,114,150,0.033001
5833,114,152,0.033001
5834,114,154,0.033001
5835,114,156,0.033001
5836,114,158,0.033001
5837,114,160,0.033001
5838,114,162,0.033001
5839,114,164,0.034001
5840,114,166,0.034001
5841,114,168,0.034001
5842,114,170,0.034001
5843,114,172,0.034001
5844,114,174,0.034001
5845,114,176,0.034001
5846,114,178,0.034001
5847,114,180,0.034001
5848,114,182,0.034001
5849,114,184,0.034001
5850,114,186,0.035001000000000004
5851,114,188,0.035001000000000004
5852,114,190,0.035001000000000004
5853,114,192,0.035001000000000004
5854,114,194,0.035001000000000004
5855,114,196,0.035001000000000004
5856,114,198,0.035001000000000004
5857,114,200,0.035001000000000004
5858,116,0,0.016001
5859,116,2,0.022001
5860,116,4,0.024001
5861,116,6,0.024001
5862,116,8,0.025001000000000002
5863,116,10,0.025001000000000002
5864,116,12,0.025001000000000002
5865,116,14,0.025001000000000002
5866,116,16,0.025001000000000002
5867,116,18,0.026001000000000003
5868,116,20,0.026001000000000003
5869,116,22,0.026001000000000003
5870,116,24,0.026001000000000003
5871,116,26,0.026001000000000003
5872,116,28,0.026001000000000003
5873,116,30,0.026001000000000003
5874,116,32,0.026001000000000003
5875,116,34,0.027001
5876,116,36,0.027001
5877,116,38,0.027001
5878,116,40,0.027001
5879,116,42,0.027001
5880,116,44,0.027001
5881,116,46,0.027001
5882,116,48,0.027001
5883,116,50,0.028001
5884,116,52,0.028001
5885,116,54,0.028001
5886,116,56,0.028001
5887,116,58,0.028001
5888,116,60,0.028001
5889,116,62,0.028001
5890,116,64,0.028001
5891,116,66,0.028001
5892,116,68,0.029001000000000002
5893,116,70,0.029001000000000002
5894,116,72,0.029001000000000002
5895,116,74,0.029001000000000002
5896,116,76,0.029001000000000002
5897,116,78,0.029001000000000002
5898,116,80,0.029001000000000002
5899,116,82,0.029001000000000002
5900,116,84,0.029001000000000002
5901,116,86,0.030001
5902,116,88,0.030001
5903,116,90,0.030001
5904,116,92,0.030001
5905,116,94,0.030001
5906,116,96,0.030001
5907,116,98,0.030001
5908,116,100,0.030001
5909,116,102,0.030001
5910,116,104,0.031001
5911,116,106,0.031001
5912,116,108,0.031001
5913,116,110,0.031001
5914,116,112,0.031001
5915,116,114,0.031001
5916,116,116,0.031001
5917,116,118,0.031001
5918,116,120,0.031001
5919,116,122,0.032001
5920,116,124,0.032001
5921,116,126,0.032001
5922,116,128,0.032001
5923,116,130,0.032001
5924,116,132,0.032001
5925,116,134,0.032001
5926,116,136,0.032001
5927,116,138,0.032001
5928,116,140,0.032001
5929,116,142,0.033001
5930,116,144,0.033001
5931,116,146,0.033001
5932,116,148,0.033001
5933,116,150,0.033001
5934,116,152,0.033001
5935,116,154,0.033001
5936,116,156,0.033001
5937,116,158,0.033001
5938,116,160,0.033001
5939,116,162,0.034001
5940,116,164,0.034001
5941,116,166,0.034001
5942,116,168,0.034001
5943,116,170,0.034001
5944,116,172,0.034001
5945,116,174,0.034001
5946,116,176,0.034001
5947,116,178,0.034001
5948,116,180,0.034001
5949,116,182,0.034001
5950,116,184,0.035001000000000004
5951,116,186,0.035001000000000004
5952,116,188,0.035001000000000004
5953,116,190,0.035001000000000004
5954,116,192,0.035001000000000004
5955,116,194,0.035001000000000004
5956,116,196,0.035001000000000004
5957,116,198,0.035001000000000004
5958,116,200,0.035001000000000004
5959,118,0,0.016001
5960,118,2,0.022001
5961,118,4,0.024001
5962,118,6,0.024001
5963,118,8,0.025001000000000002
5964,118,10,0.025001000000000002
5965,118,12,0.025001000000000002
5966,118,14,0.025001000000000002
5967,118,16,0.026001000000000003
5968,118,18,0.026001000000000003
5969,118,20,0.026001000000000003
5970,118,22,0.026001000000000003
5971,118,24,0.026001000000000003
5972,118,26,0.026001000000000003
5973,118,28,0.026001000000000003
5974,118,30,0.026001000000000003
5975,118,32,0.027001
5976,118,34,0.027001
5977,118,36,0.027001
5978,118,38,0.027001
5979,118,40,0.027001
5980,118,42,0.027001
5981,118,44,0.027001
5982,118,46,0.027001
5983,118,48,0.028001
5984,118,50,0.028001
5985,118,52,0.028001
5986,118,54,0.028001
5987,118,56,0.028001
5988,118,58,0.028001
5989,118,60,0.028001
5990,118,62,0.028001
5991,118,64,0.028001
5992,118,66,0.029001000000000002
5993,118,68,0.029001000000000002
5994,118,70,0.029001000000000002
5995,118,72,0.029001000000000002
5996,118,74,0.029001000000000002
5997,118,76,0.029001000000000002
5998,118,78,0.029001000000000002
5999,118,80,0.029001000000000002
6000,118,82,0.029001000000000002
6001,118,84,0.030001
6002,118,86,0.030001
6003,118,88,0.030001
6004,118,90,0.030001
6005,118,92,0.030001
6006,118,94,0.030001
