,n_z,n_w,optimal_spacing_mm
4832,94,170,0.028001
4833,94,172,0.028001
4834,94,174,0.028001
4835,94,176,0.028001
4836,94,178,0.028001
4837,94,180,0.028001
4838,94,182,0.028001
4839,94,184,0.029001000000000002
4840,94,186,0.029001000000000002
4841,94,188,0.029001000000000002
4842,94,190,0.029001000000000002
4843,94,192,0.029001000000000002
4844,94,194,0.029001000000000002
4845,94,196,0.029001000000000002
4846,94,198,0.029001000000000002
4847,94,200,0.029001000000000002
4848,96,0,0.011000999999999999
4849,96,2,0.013001
4850,96,4,0.015000999999999999
4851,96,6,0.016001
4852,96,8,0.017001000000000002
4853,96,10,0.018001000000000003
4854,96,12,0.018001000000000003
4855,96,14,0.018001000000000003
4856,96,16,0.018001000000000003
4857,96,18,0.019001
4858,96,20,0.019001
4859,96,22,0.019001
4860,96,24,0.019001
4861,96,26,0.019001
4862,96,28,0.019001
4863,96,30,0.020001
4864,96,32,0.020001
4865,96,34,0.020001
4866,96,36,0.020001
4867,96,38,0.020001
4868,96,40,0.020001
4869,96,42,0.020001
4870,96,44,0.020001
4871,96,46,0.021001000000000002
4872,96,48,0.021001000000000002
4873,96,50,0.021001000000000002
4874,96,52,0.021001000000000002
4875,96,54,0.021001000000000002
4876,96,56,0.021001000000000002
4877,96,58,0.021001000000000002
4878,96,60,0.021001000000000002
4879,96,62,0.022001
4880,96,64,0.022001
4881,96,66,0.022001
4882,96,68,0.022001
4883,96,70,0.022001
4884,96,72,0.022001
4885,96,74,0.022001
4886,96,76,0.022001
4887,96,78,0.023001
4888,96,80,0.023001
4889,96,82,0.023001
4890,96,84,0.023001
4891,96,86,0.023001
4892,96,88,0.023001
4893,96,90,0.023001
4894,96,92,0.023001
4895,96,94,0.024001
4896,96,96,0.024001
4897,96,98,0.024001
4898,96,100,0.024001
4899,96,102,0.024001
4900,96,104,0.024001
4901,96,106,0.024001
4902,96,108,0.024001
4903,96,110,0.024001
4904,96,112,0.025001000000000002
4905,96,114,0.025001000000000002
4906,96,116,0.025001000000000002
4907,96,118,0.025001000000000002
4908,96,120,0.025001000000000002
4909,96,122,0.025001000000000002
4910,96,124,0.025001000000000002
4911,96,126,0.025001000000000002
4912,96,128,0.026001000000000003
4913,96,130,0.026001000000000003
4914,96,132,0.026001000000000003
4915,96,134,0.026001000000000003
4916,96,136,0.026001000000000003
4917,96,138,0.026001000000000003
4918,96,140,0.026001000000000003
4919,96,142,0.026001000000000003
4920,96,144,0.026001000000000003
4921,96,146,0.027001
4922,96,148,0.027001
4923,96,150,0.027001
4924,96,152,0.027001
4925,96,154,0.027001
4926,96,156,0.027001
4927,96,158,0.027001
4928,96,160,0.027001
4929,96,162,0.028001
4930,96,164,0.028001
4931,96,166,0.028001
4932,96,168,0.028001
4933,96,170,0.028001
4934,96,172,0.028001
4935,96,174,0.028001
4936,96,176,0.028001
4937,96,178,0.028001
4938,96,180,0.028001
4939,96,182,0.029001000000000002
4940,96,184,0.029001000000000002
4941,96,186,0.029001000000000002
4942,96,188,0.029001000000000002
4943,96,190,0.029001000000000002
4944,96,192,0.029001000000000002
4945,96,194,0.029001000000000002
4946,96,196,0.029001000000000002
4947,96,198,0.029001000000000002
4948,96,200,0.029001000000000002
4949,98,0,0.011000999999999999
4950,98,2,0.014001
4951,98,4,0.016001
4952,98,6,0.017001000000000002
4953,98,8,0.017001000000000002
4954,98,10,0.018001000000000003
4955,98,12,0.018001000000000003
4956,98,14,0.018001000000000003
4957,98,16,0.019001
4958,98,18,0.019001
4959,98,20,0.019001
4960,98,22,0.019001
4961,98,24,0.019001
4962,98,26,0.019001
4963,98,28,0.020001
4964,98,30,0.020001
4965,98,32,0.020001
4966,98,34,0.020001
4967,98,36,0.020001
4968,98,38,0.020001
4969,98,40,0.020001
4970,98,42,0.020001
4971,98,44,0.021001000000000002
4972,98,46,0.021001000000000002
4973,98,48,0.021001000000000002
4974,98,50,0.021001000000000002
4975,98,52,0.021001000000000002
4976,98,54,0.021001000000000002
4977,98,56,0.021001000000000002
4978,98,58,0.021001000000000002
4979,98,60,0.022001
4980,98,62,0.022001
4981,98,64,0.022001
4982,98,66,0.022001
4983,98,68,0.022001
4984,98,70,0.022001
4985,98,72,0.022001
4986,98,74,0.022001
4987,98,76,0.023001
4988,98,78,0.023001
4989,98,80,0.023001
4990,98,82,0.023001
4991,98,84,0.023001
4992,98,86,0.023001
4993,98,88,0.023001
4994,98,90,0.023001
4995,98,92,0.024001
4996,98,94,0.024001
4997,98,96,0.024001
4998,98,98,0.024001
4999,98,100,0.024001
5000,98,102,0.024001
5001,98,104,0.024001
5002,98,106,0.024001
5003,98,108,0.025001000000000002
5004,98,110,0.025001000000000002
5005,98,112,0.025001000000000002
5006,98,114,0.025001000000000002
5007,98,116,0.025001000000000002
5008,98,118,0.025001000000000002
5009,98,120,0.025001000000000002
5010,98,122,0.025001000000000002
5011,98,124,0.025001000000000002
5012,98,126,0.026001000000000003
5013,98,128,0.026001000000000003
5014,98,130,0.026001000000000003
5015,98,132,0.026001000000000003
5016,98,134,0.026001000000000003
5017,98,136,0.026001000000000003
5018,98,138,0.026001000000000003
5019,98,140,0.026001000000000003
5020,98,142,0.027001
5021,98,144,0.027001
5022,98,146,0.027001
5023,98,148,0.027001
5024,98,150,0.027001
5025,98,152,0.027001
5026,98,154,0.027001
5027,98,156,0.027001
5028,98,158,0.027001
5029,98,160,0.028001
5030,98,162,0.028001
5031,98,164,0.028001
5032,98,166,0.028001
5033,98,168,0.028001
5034,98,170,0.028001
5035,98,172,0.028001
5036,98,174,0.028001
5037,98,176,0.028001
5038,98,178,0.028001
5039,98,180,0.029001000000000002
5040,98,182,0.029001000000000002
5041,98,184,0.029001000000000002
5042,98,186,0.029001000000000002
5043,98,188,0.029001000000000002
5044,98,190,0.029001000000000002
5045,98,192,0.029001000000000002
5046,98,194,0.029001000000000002
5047,98,196,0.029001000000000002
5048,98,198,0.029001000000000002
5049,98,200,0.030001
5050,100,0,0.011000999999999999
5051,100,2,0.014001
5052,100,4,0.016001
5053,100,6,0.017001000000000002
5054,100,8,0.018001000000000003
5055,100,10,0.018001000000000003
5056,100,12,0.018001000000000003
5057,100,14,0.019001
5058,100,16,0.019001
5059,100,18,0.019001
5060,100,20,0.019001
5061,100,22,0.019001
5062,100,24,0.019001
5063,100,26,0.020001
5064,100,28,0.020001
5065,100,30,0.020001
5066,100,32,0.020001
5067,100,34,0.020001
5068,100,36,0.020001
5069,100,38,0.020001
5070,100,40,0.021001000000000002
5071,100,42,0.021001000000000002
5072,100,44,0.021001000000000002
5073,100,46,0.021001000000000002
5074,100,48,0.021001000000000002
5075,100,50,0.021001000000000002
5076,100,52,0.021001000000000002
5077,100,54,0.021001000000000002
5078,100,56,0.021001000000000002
5079,100,58,0.022001
5080,100,60,0.022001
5081,100,62,0.022001
5082,100,64,0.022001
5083,100,66,0.022001
5084,100,68,0.022001
5085,100,70,0.022001
5086,100,72,0.022001
5087,100,74,0.023001
5088,100,76,0.023001
5089,100,78,0.023001
5090,100,80,0.023001
5091,100,82,0.023001
5092,100,84,0.023001
5093,100,86,0.023001
5094,100,88,0.023001
5095,100,90,0.024001
5096,100,92,0.024001
5097,100,94,0.024001
5098,100,96,0.024001
5099,100,98,0.024001
5100,100,100,0.024001
5101,100,102,0.024001
5102,100,104,0.024001
5103,100,106,0.025001000000000002
5104,100,108,0.025001000000000002
5105,100,110,0.025001000000000002
5106,100,112,0.025001000000000002
5107,100,114,0.025001000000000002
5108,100,116,0.025001000000000002
5109,100,118,0.025001000000000002
5110,100,120,0.025001000000000002
5111,100,122,0.025001000000000002
5112,100,124,0.026001000000000003
5113,100,126,0.026001000000000003
5114,100,128,0.026001000000000003
5115,100,130,0.026001000000000003
5116,100,132,0.026001000000000003
5117,100,134,0.026001000000000003
5118,100,136,0.026001000000000003
5119,100,138,0.026001000000000003
5120,100,140,0.027001
5121,100,142,0.027001
5122,100,144,0.027001
5123,100,146,0.027001
5124,100,148,0.027001
5125,100,150,0.027001
5126,100,152,0.027001
5127,100,154,0.027001
5128,100,156,0.027001
5129,100,158,0.028001
5130,100,160,0.028001
5131,100,162,0.028001
5132,100,164,0.028001
5133,100,166,0.028001
5134,100,168,0.028001
5135,100,170,0.028001
5136,100,172,0.028001
5137,100,174,0.028001
5138,100,176,0.028001
5139,100,178,0.029001000000000002
5140,100,180,0.029001000000000002
5141,100,182,0.029001000000000002
5142,100,184,0.029001000000000002
5143,100,186,0.029001000000000002
5144,100,188,0.029001000000000002
5145,100,190,0.029001000000000002
5146,100,192,0.029001000000000002
5147,100,194,0.029001000000000002
5148,100,196,0.029001000000000002
5149,100,198,0.030001
5150,100,200,0.030001
5151,102,0,0.011000999999999999
5152,102,2,0.014001
5153,102,4,0.016001
5154,102,6,0.017001000000000002
5155,102,8,0.018001000000000003
5156,102,10,0.018001000000000003
5157,102,12,0.018001000000000003
5158,102,14,0.019001
5159,102,16,0.019001
5160,102,18,0.019001
5161,102,20,0.019001
5162,102,22,0.019001
5163,102,24,0.020001
5164,102,26,0.020001
5165,102,28,0.020001
5166,102,30,0.020001
5167,102,32,0.020001
5168,102,34,0.020001
5169,102,36,0.020001
5170,102,38,0.021001000000000002
5171,102,40,0.021001000000000002
5172,102,42,0.021001000000000002
5173,102,44,0.021001000000000002
5174,102,46,0.021001000000000002
5175,102,48,0.021001000000000002
5176,102,50,0.021001000000000002
5177,102,52,0.021001000000000002
5178,102,54,0.022001
5179,102,56,0.022001
5180,102,58,0.022001
5181,102,60,0.022001
5182,102,62,0.022001
5183,102,64,0.022001
5184,102,66,0.022001
5185,102,68,0.022001
5186,102,70,0.022001
5187,102,72,0.023001
5188,102,74,0.023001
5189,102,76,0.023001
5190,102,78,0.023001
5191,102,80,0.023001
5192,102,82,0.023001
5193,102,84,0.023001
5194,102,86,0.023001
5195,102,88,0.024001
5196,102,90,0.024001
5197,102,92,0.024001
5198,102,94,0.024001
5199,102,96,0.024001
5200,102,98,0.024001
5201,102,100,0.024001
5202,102,102,0.024001
5203,102,104,0.025001000000000002
5204,102,106,0.025001000000000002
5205,102,108,0.025001000000000002
5206,102,110,0.025001000000000002
5207,102,112,0.025001000000000002
5208,102,114,0.025001000000000002
5209,102,116,0.025001000000000002
5210,102,118,0.025001000000000002
5211,102,120,0.025001000000000002
5212,102,122,0.026001000000000003
5213,102,124,0.026001000000000003
5214,102,126,0.026001000000000003
5215,102,128,0.026001000000000003
5216,102,130,0.026001000000000003
5217,102,132,0.026001000000000003
5218,102,134,0.026001000000000003
5219,102,136,0.026001000000000003
5220,102,138,0.027001
5221,102,140,0.027001
5222,102,142,0.027001
5223,102,144,0.027001
5224,102,146,0.027001
5225,102,148,0.027001
5226,102,150,0.027001
5227,102,152,0.027001
5228,102,154,0.027001
5229,102,156,0.028001
5230,102,158,0.028001
5231,102,160,0.028001
5232,102,162,0.028001
5233,102,164,0.028001
5234,102,166,0.028001
5235,102,168,0.028001
5236,102,170,0.028001
5237,102,172,0.028001
5238,102,174,0.029001000000000002
5239,102,176,0.029001000000000002
5240,102,178,0.029001000000000002
5241,102,180,0.029001000000000002
5242,102,182,0.029001000000000002
5243,102,184,0.029001000000000002
5244,102,186,0.029001000000000002
5245,102,188,0.029001000000000002
5246,102,190,0.029001000000000002
5247,102,192,0.029001000000000002
5248,102,194,0.030001
5249,102,196,0.030001
5250,102,198,0.030001
5251,102,200,0.030001
5252,104,0,0.011000999999999999
5253,104,2,0.015000999999999999
5254,104,4,0.016001
5255,104,6,0.017001000000000002
5256,104,8,0.018001000000000003
5257,104,10,0.018001000000000003
5258,104,12,0.019001
5259,104,14,0.019001
5260,104,16,0.019001
5261,104,18,0.019001
5262,104,20,0.019001
5263,104,22,0.020001
5264,104,24,0.020001
5265,104,26,0.020001
5266,104,28,0.020001
5267,104,30,0.020001
5268,104,32,0.020001
5269,104,34,0.020001
5270,104,36,0.021001000000000002
5271,104,38,0.021001000000000002
5272,104,40,0.021001000000000002
5273,104,42,0.021001000000000002
5274,104,44,0.021001000000000002
5275,104,46,0.021001000000000002
5276,104,48,0.021001000000000002
5277,104,50,0.021001000000000002
5278,104,52,0.022001
5279,104,54,0.022001
5280,104,56,0.022001
5281,104,58,0.022001
5282,104,60,0.022001
5283,104,62,0.022001
5284,104,64,0.022001
5285,104,66,0.022001
5286,104,68,0.023001
5287,104,70,0.023001
5288,104,72,0.023001
5289,104,74,0.023001
5290,104,76,0.023001
5291,104,78,0.023001
5292,104,80,0.023001
5293,104,82,0.023001
5294,104,84,0.023001
5295,104,86,0.024001
5296,104,88,0.024001
5297,104,90,0.024001
5298,104,92,0.024001
5299,104,94,0.024001
5300,104,96,0.024001
5301,104,98,0.024001
5302,104,100,0.024001
5303,104,102,0.025001000000000002
5304,104,104,0.025001000000000002
5305,104,106,0.025001000000000002
5306,104,108,0.025001000000000002
5307,104,110,0.025001000000000002
5308,104,112,0.025001000000000002
5309,104,114,0.025001000000000002
5310,104,116,0.025001000000000002
5311,104,118,0.026001000000000003
5312,104,120,0.026001000000000003
5313,104,122,0.026001000000000003
5314,104,124,0.026001000000000003
5315,104,126,0.026001000000000003
5316,104,128,0.026001000000000003
5317,104,130,0.026001000000000003
5318,104,132,0.026001000000000003
5319,104,134,0.026001000000000003
5320,104,136,0.027001
5321,104,138,0.027001
5322,104,140,0.027001
5323,104,142,0.027001
5324,104,144,0.027001
5325,104,146,0.027001
5326,104,148,0.027001
5327,104,150,0.027001
5328,104,152,0.027001
5329,104,154,0.028001
5330,104,156,0.028001
5331,104,158,0.028001
5332,104,160,0.028001
5333,104,162,0.028001
5334,104,164,0.028001
5335,104,166,0.028001
5336,104,168,0.028001
5337,104,170,0.028001
5338,104,172,0.029001000000000002
5339,104,174,0.029001000000000002
5340,104,176,0.029001000000000002
5341,104,178,0.029001000000000002
5342,104,180,0.029001000000000002
5343,104,182,0.029001000000000002
5344,104,184,0.029001000000000002
5345,104,186,0.029001000000000002
5346,104,188,0.029001000000000002
5347,104,190,0.029001000000000002
5348,104,192,0.030001
5349,104,194,0.030001
5350,104,196,0.030001
5351,104,198,0.030001
5352,104,200,0.030001
5353,106,0,0.011000999999999999
5354,106,2,0.015000999999999999
5355,106,4,0.017001000000000002
5356,106,6,0.018001000000000003
5357,106,8,0.018001000000000003
5358,106,10,0.019001
5359,106,12,0.019001
5360,106,14,0.019001
5361,106,16,0.019001
5362,106,18,0.019001
5363,106,20,0.020001
5364,106,22,0.020001
5365,106,24,0.020001
5366,106,26,0.020001
5367,106,28,0.020001
5368,106,30,0.020001
5369,106,32,0.020001
5370,106,34,0.021001000000000002
5371,106,36,0.021001000000000002
5372,106,38,0.021001000000000002
5373,106,40,0.021001000000000002
5374,106,42,0.021001000000000002
5375,106,44,0.021001000000000002
5376,106,46,0.021001000000000002
5377,106,48,0.021001000000000002
5378,106,50,0.022001
5379,106,52,0.022001
5380,106,54,0.022001
5381,106,56,0.022001
5382,106,58,0.022001
5383,106,60,0.022001
5384,106,62,0.022001
5385,106,64,0.022001
5386,106,66,0.023001
5387,106,68,0.023001
5388,106,70,0.023001
5389,106,72,0.023001
5390,106,74,0.023001
5391,106,76,0.023001
5392,106,78,0.023001
5393,106,80,0.023001
5394,106,82,0.024001
5395,106,84,0.024001
5396,106,86,0.024001
5397,106,88,0.024001
5398,106,90,0.024001
5399,106,92,0.024001
5400,106,94,0.024001
5401,106,96,0.024001
5402,106,98,0.024001
5403,106,100,0.025001000000000002
5404,106,102,0.025001000000000002
5405,106,104,0.025001000000000002
5406,106,106,0.025001000000000002
5407,106,108,0.025001000000000002
5408,106,110,0.025001000000000002
5409,106,112,0.025001000000000002
5410,106,114,0.025001000000000002
5411,106,116,0.026001000000000003
5412,106,118,0.026001000000000003
5413,106,120,0.026001000000000003
5414,106,122,0.026001000000000003
5415,106,124,0.026001000000000003
5416,106,126,0.026001000000000003
5417,106,128,0.026001000000000003
5418,106,130,0.026001000000000003
5419,106,132,0.026001000000000003
5420,106,134,0.027001
5421,106,136,0.027001
5422,106,138,0.027001
5423,106,140,0.027001
5424,106,142,0.027001
5425,106,144,0.027001
5426,106,146,0.027001
5427,106,148,0.027001
5428,106,150,0.027001
5429,106,152,0.028001
5430,106,154,0.028001
5431,106,156,0.028001
5432,106,158,0.028001
5433,106,160,0.028001
5434,106,162,0.028001
5435,106,164,0.028001
5436,106,166,0.028001
5437,106,168,0.028001
5438,106,170,0.029001000000000002
5439,106,172,0.029001000000000002
5440,106,174,0.029001000000000002
5441,106,176,0.029001000000000002
5442,106,178,0.029001000000000002
5443,106,180,0.029001000000000002
5444,106,182,0.029001000000000002
5445,106,184,0.029001000000000002
5446,106,186,0.029001000000000002
5447,106,188,0.029001000000000002
5448,106,190,0.030001
5449,106,192,0.030001
5450,106,194,0.030001
5451,106,196,0.030001
5452,106,198,0.030001
5453,106,200,0.030001
5454,108,0,0.011000999999999999
5455,108,2,0.015000999999999999
5456,108,4,0.017001000000000002
5457,108,6,0.018001000000000003
5458,108,8,0.018001000000000003
5459,108,10,0.019001
5460,108,12,0.019001
5461,108,14,0.019001
5462,108,16,0.019001
5463,108,18,0.020001
5464,108,20,0.020001
5465,108,22,0.020001
5466,108,24,0.020001
5467,108,26,0.020001
5468,108,28,0.020001
5469,108,30,0.021001000000000002
5470,108,32,0.021001000000000002
5471,108,34,0.021001000000000002
5472,108,36,0.021001000000000002
5473,108,38,0.021001000000000002
5474,108,40,0.021001000000000002
5475,108,42,0.021001000000000002
5476,108,44,0.021001000000000002
5477,108,46,0.022001
5478,108,48,0.022001
5479,108,50,0.022001
5480,108,52,0.022001
5481,108,54,0.022001
5482,108,56,0.022001
5483,108,58,0.022001
5484,108,60,0.022001
5485,108,62,0.022001
5486,108,64,0.023001
5487,108,66,0.023001
5488,108,68,0.023001
5489,108,70,0.023001
5490,108,72,0.023001
5491,108,74,0.023001
5492,108,76,0.023001
5493,108,78,0.023001
5494,108,80,0.024001
5495,108,82,0.024001
5496,108,84,0.024001
5497,108,86,0.024001
5498,108,88,0.024001
5499,108,90,0.024001
5500,108,92,0.024001
5501,108,94,0.024001
5502,108,96,0.025001000000000002
5503,108,98,0.025001000000000002
5504,108,100,0.025001000000000002
5505,108,102,0.025001000000000002
5506,108,104,0.025001000000000002
5507,108,106,0.025001000000000002
5508,108,108,0.025001000000000002
5509,108,110,0.025001000000000002
5510,108,112,0.025001000000000002
5511,108,114,0.026001000000000003
5512,108,116,0.026001000000000003
5513,108,118,0.026001000000000003
5514,108,120,0.026001000000000003
5515,108,122,0.026001000000000003
5516,108,124,0.026001000000000003
5517,108,126,0.026001000000000003
5518,108,128,0.026001000000000003
5519,108,130,0.026001000000000003
5520,108,132,0.027001
5521,108,134,0.027001
5522,108,136,0.027001
5523,108,138,0.027001
5524,108,140,0.027001
5525,108,142,0.027001
5526,108,144,0.027001
5527,108,146,0.027001
5528,108,148,0.028001
5529,108,150,0.028001
5530,108,152,0.028001
5531,108,154,0.028001
5532,108,156,0.028001
5533,108,158,0.028001
5534,108,160,0.028001
5535,108,162,0.028001
5536,108,164,0.028001
5537,108,166,0.028001
5538,108,168,0.029001000000000002
5539,108,170,0.029001000000000002
5540,108,172,0.029001000000000002
5541,108,174,0.029001000000000002
5542,108,176,0.029001000000000002
5543,108,178,0.029001000000000002
5544,108,180,0.029001000000000002
5545,108,182,0.029001000000000002
5546,108,184,0.029001000000000002
5547,108,186,0.030001
5548,108,188,0.030001
5549,108,190,0.030001
5550,108,192,0.030001
5551,108,194,0.030001
5552,108,196,0.030001
5553,108,198,0.030001
5554,108,200,0.030001
5555,110,0,0.011000999999999999
5556,110,2,0.016001
5557,110,4,0.017001000000000002
5558,110,6,0.018001000000000003
5559,110,8,0.019001
5560,110,10,0.019001
5561,110,12,0.019001
5562,110,14,0.019001
5563,110,16,0.020001
5564,110,18,0.020001
5565,110,20,0.020001
5566,110,22,0.020001
5567,110,24,0.020001
5568,110,26,0.020001
5569,110,28,0.021001000000000002
5570,110,30,0.021001000000000002
5571,110,32,0.021001000000000002
5572,110,34,0.021001000000000002
5573,110,36,0.021001000000000002
5574,110,38,0.021001000000000002
5575,110,40,0.021001000000000002
5576,110,42,0.021001000000000002
5577,110,44,0.022001
5578,110,46,0.022001
5579,110,48,0.022001
5580,110,50,0.022001
5581,110,52,0.022001
5582,110,54,0.022001
5583,110,56,0.022001
5584,110,58,0.022001
5585,110,60,0.022001
5586,110,62,0.023001
5587,110,64,0.023001
5588,110,66,0.023001
5589,110,68,0.023001
5590,110,70,0.023001
5591,110,72,0.023001
5592,110,74,0.023001
5593,110,76,0.023001
5594,110,78,0.024001
5595,110,80,0.024001
5596,110,82,0.024001
5597,110,84,0.024001
5598,110,86,0.024001
5599,110,88,0.024001
5600,110,90,0.024001
5601,110,92,0.024001
5602,110,94,0.025001000000000002
5603,110,96,0.025001000000000002
5604,110,98,0.025001000000000002
5605,110,100,0.025001000000000002
5606,110,102,0.025001000000000002
5607,110,104,0.025001000000000002
5608,110,106,0.025001000000000002
5609,110,108,0.025001000000000002
5610,110,110,0.025001000000000002
5611,110,112,0.026001000000000003
5612,110,114,0.026001000000000003
5613,110,116,0.026001000000000003
5614,110,118,0.026001000000000003
5615,110,120,0.026001000000000003
5616,110,122,0.026001000000000003
5617,110,124,0.026001000000000003
5618,110,126,0.026001000000000003
5619,110,128,0.027001
5620,110,130,0.027001
5621,110,132,0.027001
5622,110,134,0.027001
5623,110,136,0.027001
5624,110,138,0.027001
5625,110,140,0.027001
5626,110,142,0.027001
5627,110,144,0.027001
5628,110,146,0.028001
5629,110,148,0.028001
5630,110,150,0.028001
5631,110,152,0.028001
5632,110,154,0.028001
5633,110,156,0.028001
5634,110,158,0.028001
5635,110,160,0.028001
5636,110,162,0.028001
5637,110,164,0.029001000000000002
5638,110,166,0.029001000000000002
5639,110,168,0.029001000000000002
5640,110,170,0.029001000000000002
5641,110,172,0.029001000000000002
5642,110,174,0.029001000000000002
5643,110,176,0.029001000000000002
5644,110,178,0.029001000000000002
5645,110,180,0.029001000000000002
5646,110,182,0.029001000000000002
5647,110,184,0.030001
5648,110,186,0.030001
5649,110,188,0.030001
5650,110,190,0.030001
5651,110,192,0.030001
5652,110,194,0.030001
5653,110,196,0.030001
5654,110,198,0.030001
5655,110,200,0.030001
5656,112,0,0.011000999999999999
5657,112,2,0.016001
5658,112,4,0.018001000000000003
5659,112,6,0.018001000000000003
5660,112,8,0.019001
5661,112,10,0.019001
5662,112,12,0.019001
5663,112,14,0.020001
5664,112,16,0.020001
5665,112,18,0.020001
5666,112,20,0.020001
5667,112,22,0.020001
5668,112,24,0.020001
5669,112,26,0.021001000000000002
5670,112,28,0.021001000000000002
5671,112,30,0.021001000000000002
5672,112,32,0.021001000000000002
5673,112,34,0.021001000000000002
5674,112,36,0.021001000000000002
5675,112,38,0.021001000000000002
5676,112,40,0.021001000000000002
5677,112,42,0.022001
5678,112,44,0.022001
5679,112,46,0.022001
5680,112,48,0.022001
5681,112,50,0.022001
5682,112,52,0.022001
5683,112,54,0.022001
5684,112,56,0.022001
5685,112,58,0.023001
5686,112,60,0.023001
5687,112,62,0.023001
5688,112,64,0.023001
5689,112,66,0.023001
5690,112,68,0.023001
5691,112,70,0.023001
5692,112,72,0.023001
5693,112,74,0.023001
5694,112,76,0.024001
5695,112,78,0.024001
5696,112,80,0.024001
5697,112,82,0.024001
5698,112,84,0.024001
5699,112,86,0.024001
5700,112,88,0.024001
5701,112,90,0.024001
5702,112,92,0.025001000000000002
5703,112,94,0.025001000000000002
5704,112,96,0.025001000000000002
5705,112,98,0.025001000000000002
5706,112,100,0.025001000000000002
5707,112,102,0.025001000000000002
5708,112,104,0.025001000000000002
5709,112,106,0.025001000000000002
5710,112,108,0.026001000000000003
5711,112,110,0.026001000000000003
5712,112,112,0.026001000000000003
5713,112,114,0.026001000000000003
5714,112,116,0.026001000000000003
5715,112,118,0.026001000000000003
5716,112,120,0.026001000000000003
5717,112,122,0.026001000000000003
5718,112,124,0.026001000000000003
5719,112,126,0.027001
5720,112,128,0.027001
5721,112,130,0.027001
5722,112,132,0.027001
5723,112,134,0.027001
5724,112,136,0.027001
5725,112,138,0.027001
5726,112,140,0.027001
5727,112,142,0.027001
5728,112,144,0.028001
5729,112,146,0.028001
5730,112,148,0.028001
5731,112,150,0.028001
5732,112,152,0.028001
5733,112,154,0.028001
5734,112,156,0.028001
5735,112,158,0.028001
5736,112,160,0.028001
5737,112,162,0.029001000000000002
5738,112,164,0.029001000000000002
5739,112,166,0.029001000000000002
5740,112,168,0.029001000000000002
5741,112,170,0.029001000000000002
5742,112,172,0.029001000000000002
5743,112,174,0.029001000000000002
5744,112,176,0.029001000000000002
5745,112,178,0.029001000000000002
5746,112,180,0.029001000000000002
5747,112,182,0.030001
5748,112,184,0.030001
5749,112,186,0.030001
5750,112,188,0.030001
5751,112,190,0.030001
5752,112,192,0.030001
5753,112,194,0.030001
5754,112,196,0.030001
5755,112,198,0.030001
5756,112,200,0.030001
5757,114,0,0.010001
5758,114,2,0.016001
5759,114,4,0.018001000000000003
5760,114,6,0.019001
5761,114,8,0.019001
5762,114,10,0.019001
5763,114,12,0.020001
5764,114,14,0.020001
5765,114,16,0.020001
5766,114,18,0.020001
5767,114,20,0.020001
5768,114,22,0.020001
5769,114,24,0.021001000000000002
5770,114,26,0.021001000000000002
5771,114,28,0.021001000000000002
5772,114,30,0.021001000000000002
5773,114,32,0.021001000000000002
5774,114,34,0.021001000000000002
5775,114,36,0.021001000000000002
5776,114,38,0.022001
5777,114,40,0.022001
5778,114,42,0.022001
5779,114,44,0.022001
5780,114,46,0.022001
5781,114,48,0.022001
5782,114,50,0.022001
5783,114,52,0.022001
5784,114,54,0.022001
5785,114,56,0.023001
5786,114,58,0.023001
5787,114,60,0.023001
5788,114,62,0.023001
5789,114,64,0.023001
5790,114,66,0.023001
5791,114,68,0.023001
5792,114,70,0.023001
5793,114,72,0.024001
5794,114,74,0.024001
5795,114,76,0.024001
5796,114,78,0.024001
5797,114,80,0.024001
5798,114,82,0.024001
5799,114,84,0.024001
5800,114,86,0.024001
5801,114,88,0.024001
5802,114,90,0.025001000000000002
5803,114,92,0.025001000000000002
5804,114,94,0.025001000000000002
5805,114,96,0.025001000000000002
5806,114,98,0.025001000000000002
5807,114,100,0.025001000000000002
5808,114,102,0.025001000000000002
5809,114,104,0.025001000000000002
5810,114,106,0.026001000000000003
5811,114,108,0.026001000000000003
5812,114,110,0.026001000000000003
5813,114,112,0.026001000000000003
5814,114,114,0.026001000000000003
5815,114,116,0.026001000000000003
5816,114,118,0.026001000000000003
5817,114,120,0.026001000000000003
5818,114,122,0.026001000000000003
5819,114,124,0.027001
5820,114,126,0.027001
5821,114,128,0.027001
5822,114,130,0.027001
5823,114,132,0.027001
5824,114,134,0.027001
5825,114,136,0.027001
5826,114,138,0.027001
5827,114,140,0.027001
5828,114,142,0.028001
5829,114,144,0.028001
5830,114,146,0.028001
5831,114,148,0.028001
5832,114,150,0.028001
5833,114,152,0.028001
5834,114,154,0.028001
5835,114,156,0.028001
5836,114,158,0.028001
5837,114,160,0.029001000000000002
5838,114,162,0.029001000000000002
5839,114,164,0.029001000000000002
5840,114,166,0.029001000000000002
5841,114,168,0.029001000000000002
5842,114,170,0.029001000000000002
5843,114,172,0.029001000000000002
5844,114,174,0.029001000000000002
5845,114,176,0.029001000000000002
5846,114,178,0.030001
5847,114,180,0.030001
5848,114,182,0.030001
5849,114,184,0.030001
5850,114,186,0.030001
5851,114,188,0.030001
5852,114,190,0.030001
5853,114,192,0.030001
5854,114,194,0.030001
5855,114,196,0.030001
5856,114,198,0.031001
5857,114,200,0.031001
5858,116,0,0.010001
5859,116,2,0.017001000000000002
5860,116,4,0.018001000000000003
5861,116,6,0.019001
